001,005,007,008,034,035,040,043,049,110,245,246,250,255,264,300,336,337,338,500,530,650,655,710,810,856,946
991012435637302124,20220715095022.0,aj#aanzn,150619s1893    enkage    a     0   eng d,1\ $a a $b 24000,\\ $a (OCoLC)ocn911201510 | \\ $a (EXLNZ-01UWI_NETWORK)9911149135102121 | \\ $a (01UWI_ML)991012435637302124,\\ $a GZN $b eng $e rda $c GZN $d OCLCO $d GZN, ,\\ $a GZNA,1\ $a Great Britain. $b Admiralty.,"10 $a Scotland west coast, Argyllshire, Frith of Lorn or from Luing Island to Mull Sound / $c surveyed by Captn C.G. Robinson & Comr. R.J. Bedordd ... 1855 ; published at the Hydrographic Office of the Admiralty Augt. 1st 1856 ; engraved by J. & C. Walker.", ,"\\ $a Large corrections July 1872, Septr. 1893.","\\ $a Scale 1:24,000","\1 $a [London] : $b Hydrographic Office of the Admiralty, $c [1893]",\\ $a 1 map : $b colored ; $c on sheet 69 x 118 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by hachures and spot heights. Depths shown by soundings. | \\ $a Selected lights hand colored in yellow and red. | \\ $a Includes two inset maps. | \\ $a ""Allison V. Armour Yacht Utowana"" -- stamped near title. | \\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.", ,"\0 $a Nautical charts $z Scotland, West Coast.",\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft, ,1\ $a Great Britain. $b Hydrographic Office. $t Admiralty chart ; $v 2476.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/4640,\\ $a agslscn am016629 $9 LOCAL
991012439138902124,20190716082600.0,aj#aanzn,150619s1892    enkdge    a     0   eng d,1\ $a a $b 30000,\\ $a (OCoLC)ocn911204967 | \\ $a (EXLNZ-01UWI_NETWORK)9911149129002121 | \\ $a (01UWI_ML)991012439138902124,\\ $a GZN $b eng $e rda $c GZN $d OCLCO $d GZN, ,\\ $a GZNA, ,"00 $a Scotland, West Coast. $n sheet V $p Hebrides or Western Isles from Barra Hd. to Scarpa Id. / $c compiled from the surveys of Captn. H.C. Otter ... 1865 ; published at the Admiralty June 24th 1865 ; Engraved by J. & C. Walker.","3\ $a Ardnamurchan to Summer Isles, including the Inner Channel and part of the Minch",\\ $a Small corrections V-92.,"\\ $a Scale approximately 1:30,000.","\1 $a [London] : $b Hydrographic Office, Admiralty, $c [1892]",\\ $a 1 map ; $c 98 x 64 cm.,\\ $a cartographic image $2 rdacontent,\\ $a unmediated $2 rdamedia,\\ $a sheet $2 rdacarrier,"\\ $a Selected lights hand colored in yellow and red. | \\ $a Includes 3 inset maps and 2 views. | \\ $a ""Allison V. Armour Yacht Utowana"" -- stamped near title. | \\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.", , ,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Great Britain. $b Hydrographic Office. | 2\ $a J. & C. Walker (Firm),1\ $a Great Britain. $b Hydrographic Office. $t Admiralty chart ; $v 2474.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/4423, 
991012446078402124,20220715095009.0,aj#aanzn,150918s1899    enkdgek   a     0   eng d,1\ $a a $b 200000,\\ $a (OCoLC)ocn921529851 | \\ $a (EXLNZ-01UWI_NETWORK)9911183351102121 | \\ $a (01UWI_ML)991012446078402124,\\ $a GZN $b eng $e rda $c GZN $d GZN, ,\\ $a GZNA, ,"00 $a Baltic, the Coast of Sweden, Sheet 1 from Falsterbo to Kalmar Sound / $c published according to Act of Parliament at the Hydrographic Office of the Admiralty, April 10th 1855 ; J. & C. Walker sculp.", ,\\ $a Large corrections ... June 1897; small corrections ... [18]99.,"\\ $a Scale aproximately 1:200,000.","\1 $a [London] : $b Hydrographic Office, Admiralty, $c [1899]",\\ $a 1 map ; $c 71 x 98 cm.,\\ $a cartographic image $2 rdacontent,\\ $a unmediated $2 rdamedia,\\ $a sheet $2 rdacarrier,"\\ $a Relief shown by hachures and spot heights. Depths shown by soundings and isolines. | \\ $a Selected lights hand colored in yellow and red. | \\ $a Includes 5 inset maps, English-Swedish glossary of terms and selected light houses shown pictorially. | \\ $a Inset maps: Ystad, Simris, Bornholm Rönne Harbour from a Danish chart, Karlshamn and Ertholms or Christiansö. | \\ $a Small panel pasted on as map continuation to include all of Bornholm (Danish Island). | \\ $a ""Allison V. Armour Yacht Utowana"" -- stamped near title. | \\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.", ,\0 $a Nautical charts $z Baltic Sea. | \0 $a Harbors $z Sweden $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Great Britain. $b Hydrographic Office. | 2\ $a J. & C. Walker (Firm),1\ $a Great Britain. $b Hydrographic Office. $t Admiralty chart ; $v 2360.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/4766,\\ $a agslscn am021249 $9 LOCAL
991012446079302124,20220715095042.0,aj#aanzn,150918s1898    enkdgek   a     0   eng d,1\ $a a $b 160000,\\ $a (OCoLC)ocn921502135 | \\ $a (EXLNZ-01UWI_NETWORK)9911183215702121 | \\ $a (01UWI_ML)991012446079302124,\\ $a GZN $b eng $e rda $c GZN $d GZN, ,\\ $a GZNA, ,"00 $a North Coast of Scotland, Cape Wrath to the Flannan Isles, including the northern parts of the North Minch and Lewis / $c surveyed by Captain H. Cotter, RN, 1849-60 ; compiled reproduced at the Admiralty 26th Novr. 1898 ; Malby & Sons.","3\ $a Cape Wrath to the Flannan Isles, including the northern parts of the North Minch and Lewis", ,"\\ $a Scale approximately 1:160,000.","\1 $a [London] : $b Hydrographic Office, Admiralty, $c [1898]",\\ $a 1 map ; $c 63 x 102 cm.,\\ $a cartographic image $2 rdacontent,\\ $a unmediated $2 rdamedia,\\ $a sheet $2 rdacarrier,"\\ $a Relief shown by hachures and spot heights. Depths shown by soundings and isolines. | \\ $a ""Allison V. Armour Yacht Utowana"" -- stamped near title. | \\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.", ,\0 $a Straits $z Scotland $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Great Britain. $b Hydrographic Office. | 2\ $a Malby & Sons.,1\ $a Great Britain. $b Hydrographic Office. $t Admiralty chart ; $v 2386.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/4629,\\ $a agslscn am021250 $9 LOCAL
991012446934202124,20220715095145.0,aj#aanzn,150921s1909    enkdgke   a     0   eng d,10 $a a $b 90000,\\ $a (OCoLC)ocn921854081 | \\ $a (EXLNZ-01UWI_NETWORK)9911183073902121 | \\ $a (01UWI_ML)991012446934202124,\\ $a GZN $b eng $e rda $c GZN $d GZN, ,\\ $a GZNA,1\ $a Great Britain. $b Admiralty.,"10 $a Baltic, Gulf of Finland, Hangö Hd. to Barö Sound / $c published at the Admiralty ; engraved by Davies & Company.", ,\\ $a Large corrections Oct. 1898.,"\\ $a Scale approximately 1:90,000.","\1 $a London : $b Admiralty, $c [1898]",\\ $a 1 map ; $c 63 x 97 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by hachures and spot heights. Depths shown by soundings and isolines. | \\ $a Includes illustrations of light beacons and houses. | \\ $a ""Allison V. Armour Yacht Utowana"" -- stamped near title.",\\ $a Available through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Finland. | \0 $a Nautical charts $z Baltic Sea. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762, ,2\ $a Davies & Company.,1\ $a Great Britain. $b Hydrographic Office. $t Admiralty chart ; $v 2331.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/7252,\\ $a agslscn am021247 $9 LOCAL
991012446934402124,20220715095023.0,aj#aanzn,150921s1909    enkdgke   a     0   eng d,10 $a a $b 51000,\\ $a (OCoLC)ocn921854141 | \\ $a (EXLNZ-01UWI_NETWORK)9911184059202121 | \\ $a (01UWI_ML)991012446934402124,\\ $a GZN $b eng $e rda $c GZN $d GZN,\\ $a e-sp---,\\ $a GZNA,1\ $a Great Britain. $b Admiralty.,"10 $a Spain, South West coast : $b entrance of Guadalquivir River / $c surveyed by Captn. José Montojo y Salcedo ; published at the Admiralty ; engraved by Edwd. Weller.", ,\\ $a Small corrections ... '09.,"\\ $a Scale approximately 1:51,000.","\1 $a London : $b Admiralty, $c [1909]",\\ $a 1 map ; $c 49 x 63 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by hachures and spot heights. Depths shown by soundings and isolines. | \\ $a ""Allison V. Armour Yacht Utowana"" -- stamped near title. | \\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.", ,\0 $a Nautical charts $z Spain $z Atlantic Coast. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762, , ,1\ $a Great Britain. $b Hydrographic Office. $t Admiralty chart ; $v 2341.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/4727,\\ $a agslscn am021248 $9 LOCAL
991012447240802124,20220715095017.0,aj#aanzn,150922s1899    enkdgke   a     0   eng d,10 $a a $b 20850,\\ $a (OCoLC)ocn921884793 | \\ $a (EXLNZ-01UWI_NETWORK)9911184370302121 | \\ $a (01UWI_ML)991012447240802124,\\ $a GZN $b eng $e rda $c GZN $d GZN, ,\\ $a GZNA,1\ $a Great Britain. $b Admiralty.,"10 $a England, West Coast, Milford Haven / $c published at the Admiralty ; drawn by G. Jamieson ; engraved by Edwd. Weller.", ,\\ $a Small corrections ... 1899.,"\\ $a Scale 1:20,850.","\1 $a London : $b Admiralty, $c [1899]",\\ $a 1 map ; $c 65 x 99 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by hachures and spot heights. Depths shown by soundings and isolines. | \\ $a Includes inset map of Pembroke Reach. | \\ $a ""Allison V. Armour Yacht Utowana"" -- stamped near title. | \\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.", ,\0 $a Nautical charts $z Wales. | \0 $a Nautical charts $z Atlantic Ocean. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762, , ,1\ $a Great Britain. $b Hydrographic Office. $t Admiralty chart ; $v 2393.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/4724,\\ $a agslscn am021246 $9 LOCAL
991012456335202124,20220715095039.0,aj#canzn,151022s1918    fr        a  f  0   fre d,1\ $a a $b 27500000 ǂd E0780200 ǂe W0433500 ǂf N0675900 ǂg S0573200,\\ $a (OCoLC)ocn926070427 | \\ $a (EXLNZ-01UWI_NETWORK)9911217361402121 | \\ $a (01UWI_ML)991012456335202124,\\ $a GZN $b eng $e rda $c GZN, ,\\ $a GZNA, ,00 $a Océan Pacifique / $c service hydrographique de la marine 1913., ,\\ $a Edition de Mai 1914; Corrected ... 1918.,"\\ $a Scale approximately 1:27,500,000. ǂc (E 78°02ʹ00ʺ--W 43°35ʹ00ʺ/N 67°59ʹ00ʺ--S 57°32ʹ00ʺ).","\1 $a [Paris] : $b service hydrographique de la marine, $c [1918]",\\ $a 1 map ; $c 64 x 94 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier, ,\\ $a Also available through the American Geographical Society Library Digital Map Collection., , ,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5438.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21944/rec/88,\\ $a agslscn agsmap026596 $9 LOCAL
991012456335502124,20220715095030.0,aj#canzn,151022s1933    fr dge    a  f  0   fre d,1\ $a a $b 25000 ǂd W0135331 ǂe W0134039 ǂf N0093311 ǂg N0092453,\\ $a (OCoLC)ocn926069802 | \\ $a (EXLNZ-01UWI_NETWORK)9911217362002121 | \\ $a (01UWI_ML)991012456335502124,\\ $a GZN $b eng $e rda $c GZN, ,\\ $a GZNA, ,"00 $a Côte Ouest d'Afrique, Abords de Conakry, Iles de Los, plan léve en 1907 / $c service hydrographique de la marine 1912.", ,\\ $a 1931 edition no. 3; Corrected ... 1933.,"\\ $a Scale 1:25,000. ǂc (W 13°53ʹ31ʺ--W 13°40ʹ39ʺ/N 9°33ʹ11ʺ--N 9°24ʹ53ʺ).","\1 $a [Paris] : $b service hydrographique de la marine, $c [1933]",\\ $a 1 map : $b colored ; $c 65 x 97 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by hachures and spot heights. Depths shown by soundings. | \\ $a Selected light beacons shown in orange.,\\ $a Also available through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Guinea $z Los Islands. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762,\7 $a Nautical charts. $2 lcgft | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01752706,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5412.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21943/rec/87,\\ $a agslscn agsmap026592 $9 LOCAL
991012456335902124,20220715095015.0,aj#canzn,151022s1914    fr e      a  f  0   fre d,1\ $a a $b 6000000 $d W0595600 $e E0511900 $f N0765100 $g N0355700,\\ $a (OCoLC)ocn926068895 | \\ $a (EXLNZ-01UWI_NETWORK)9911217257102121 | \\ $a (01UWI_ML)991012456335902124,\\ $a GZN $b eng $e rda $c GZN, ,\\ $a GZNA, ,00 $a Océan Atlantique Arctique / $c service hydrographique de la marine 1912., ,\\ $a Edition de Juin 1914.,"\\ $a Scale approximately 1:6,000,000. $c (W 59°56ʹ00ʺ--E 51°19ʹ00ʺ/N 76°51ʹ00ʺ--N 35°57ʹ00ʺ)","\1 $a [Paris] : $b service hydrographique de la marine, $c [1914]",\\ $a 1 map ; $c 66 x 97 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Depths shown by soundings.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z North Atlantic Ocean. | \0 $a Nautical charts $z Arctic Ocean. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762,\7 $a Nautical charts. $2 lcgft | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01752706,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5417.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21938/rec/81,\\ $a agslscn agsmap026593 $9 LOCAL
991012456336402124,20220715095030.0,aj#canzn,151022s1920    fr dge    a  f  0   fre d,0\ $a a ǂd E0820000 ǂe E0861400 ǂf N0715400 ǂg N0685000,\\ $a (OCoLC)ocn926067482 | \\ $a (EXLNZ-01UWI_NETWORK)9911217257902121 | \\ $a (01UWI_ML)991012456336402124,\\ $a GZN $b eng $e rda $c GZN, ,\\ $a GZNA, ,"00 $a Ocean Glacial Arctique, Iénisséï / $c d'après les levés du Général Vilkidski et les observations de M. Hulin ; service hydrographique de la marine 1920.", , ,\\ $a Scale not given. ǂc (E 82°00ʹ00ʺ--E 86°14ʹ00ʺ/N 71°54ʹ00ʺ--N 68°50ʹ00ʺ).,"\1 $a [Paris] : $b service hydrographique de la marine, $c 1920.",\\ $a 1 map in 3 segments : $b color ; $c 105 x 75 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by hachures and spot heights. Depths shown by soundings. | \\ $a Includes key to segments and four inset views.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Russia (Federation) $z Yenisey River. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762,\7 $a Nautical charts. $2 lcgft | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01752706,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5581.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21752/rec/216,\\ $a agslscn agsmap026587 $9 LOCAL
991012456336602124,20220715095126.0,aj#canzn,151022s1930    fr deg    a     0   fre d,1\ $a a $b 167000 ǂd W0275200 ǂe W0050100 ǂf N0672000 ǂg N0603500,\\ $a (OCoLC)ocn926066894 | \\ $a (EXLNZ-01UWI_NETWORK)9911217159602121 | \\ $a (01UWI_ML)991012456336602124,\\ $a GZN $b eng $e rda $c GZN, ,\\ $a GZNA, ,"00 $a Mer du Nord, Islande et Faeröe / $c Service hydrographique de la Marine 1922 ; gravé: le trait et la topographie par J. Chausseblanceh, la lettre par G. Leclère.", ,\\ $a Corrigé 1930.,"\\ $a Scale 1:167,000. ǂc (W 27°52ʹ00ʺ--W 5°01ʹ00ʺ/N 67°20ʹ00ʺ--N 60°35ʹ00ʺ).","\1 $a [Paris] : $b Service hydrographique de la Marine, $c [1930]",\\ $a 1 map : $b colored ; $c 65 x 95 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Selected light beacons shown in yellow. | \\ $a Relief shown by hachures and spot heights. Depths shown by soundings. | \\ $a Includes correction information in lower left margin.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection., ,\7 $a Maps. $2 fast $0 (OCoLC)fst01423704,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5478.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21757/rec/220,\\ $a agslscn agsmap026586 $9 LOCAL
991012456336702124,20220715095135.0,aj#aanzn,151022s1912    fr deg    a     0   fre d,1\ $a a $b 50000 | 1\ $a a $b 10000,\\ $a (OCoLC)ocn926066329 | \\ $a (EXLNZ-01UWI_NETWORK)9911217159802121 | \\ $a (01UWI_ML)991012456336702124,\\ $a GZN $b eng $e rda $c GZN,\\ $a t------,\\ $a GZNA, ,"10 $a Océan Glacial Antarctique, Shetlands du sud, Ile Déception [and] Ile Déception, Passe du Challenger et anse des baleiniers / $c d'apres le levé exécuté par Mr. Bongrain ; autogravure procédé a roux par a Bixet.","3\ $a Ile Déception, Passe du Challenger et anse des baleiniers", ,"\\ $a Scale 1:50,000. | \\ $a Scale 1:10,000","\1 $a [Paris] : $b Service Hydrographique de la Marine, $c 1912.","\\ $a 2 maps on 1 sheet ; $c each 33 x 45 cm, on sheet 76 x 53 cm.",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by hatchures and spot heights. Depths shown by soundings. | \\ $a Includes inset map. | \\ $a ""2me expédition antarctique française (1908-1910) dirigée par Mr. le Docteur J.B. Charcot"" -- across top margin.",\\ $a Also available through the American Geographical Society Library Digital Map Collection.,\7 $a Discoveries in geography $2 fast $0 (OCoLC)fst00894950,\7 $a Maps. $2 fast $0 (OCoLC)fst01423704,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5449.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21942/rec/86,\\ $a agslscn agsmap026598 $9 LOCAL
991012456336802124,20220715095144.0,aj#canzn,151022s1947    fr dge    a  f  0   fre d,1\ $a a $b 51450 ǂd E0324900 ǂe E0334100 ǂf N0692100 ǂg N0685300,\\ $a (OCoLC)ocn926065497 | \\ $a (EXLNZ-01UWI_NETWORK)9911217160102121 | \\ $a (01UWI_ML)991012456336802124,\\ $a GZN $b eng $e rda $c GZN, ,\\ $a GZNA, ,"00 $a Mer de Barents, Côte nord de Russie, Baie de Kola / $c d'après les cartes russes de 1909-1932 ; service hydrographique de la marine 1916.", ,\\ $a Aout 1934 edition no. 2; corrigé ... 1947.,"\\ $a Scale 1:51,450. ǂc (E 32°49ʹ00ʺ--E 33°41ʹ00ʺ/N 69°21ʹ00ʺ--N 68°53ʹ00ʺ).","\1 $a [Paris] : $b service hydrographique de la marine, $c [1947]",\\ $a 1 map : $b colored ; $c 98 x 65 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by hachures and spot heights. Depths shown by soundings. | \\ $a Selected light beacons shown in orange. | \\ $a Includes 3 inset maps and correction information.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Russia (Federation) $z Kola Peninsula. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762,\7 $a Nautical charts. $2 lcgft | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01752706,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5548.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21749/rec/213,\\ $a agslscn agsmap026585 (s1-s2) $9 LOCAL
991012456337702124,20220715095010.0,aj#canzn,151022s1954    fr dge    a  f  0   fre d,1\ $a a $b 15000 ǂd W0000024 ǂe E0001122 ǂf N0493051 ǂg N0492534,\\ $a (OCoLC)ocn926057719 | \\ $a (EXLNZ-01UWI_NETWORK)9911217164102121 | \\ $a (01UWI_ML)991012456337702124,\\ $a GZN $b eng $e rda $c GZN, ,\\ $a GZNA, ,"00 $a Còte nord de France, Port du Havre et ses abords / $c d'après le levé exécuté en 1913 par M.D. Cot, Ingénieur Hydrographe Principal et M.I. Pélissier, Ingénieur Hydrographe de le Classe ; service hydrographique de la marine 1918 ; gravé: le trait par Moret la lettre par E. Dumas Vorzet et E. Biscay, la topographie par G. Gorvel.", ,"\\ $a Février 1948 edition no. 4, remplacement Octobre 1952; corrigé 1954.","\\ $a Scale 1:15,000. ǂc (W 0°00ʹ24ʺ--E 0°11ʹ22ʺ/N 49°30ʹ51ʺ--N 49°25ʹ34ʺ).","\1 $a [Paris] : $b service hydrographique de la marine, $c [1954]",\\ $a 1 map : $b colored ; $c 68 x 98 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by hachures and spot heights. Depths shown by soundings. | \\ $a Selected light beacons shown in purple. | \\ $a Includes tide chart, note and correction information.",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z France $z Le Havre. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762,\7 $a Nautical charts. $2 lcgft | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01752706,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5529.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21750/rec/214,\\ $a agslscn agsmap026584 $9 LOCAL
991012456338002124,20220715095141.0,aj#aanzn,151022s1916    fr dge    a  f  0   fre d,1\ $a a $b 516400,\\ $a (OCoLC)ocn926056691 | \\ $a (EXLNZ-01UWI_NETWORK)9911217165502121 | \\ $a (01UWI_ML)991012456338002124,\\ $a GZN $b eng $e rda $c GZN, ,\\ $a GZNA, ,"00 $a Mers Australes Iles Crozet / $c carte levée en 1838 par Mr. Fournier, Lieutt. de Vaisseau et corrigée en 1887 par les Officiers de la ""Meurthe"" commandée pa Mr. ""Richard Foy, Lieutt. de Vaisseau ; service hydrographique de la marine ; gravé: le trait et la topographie par R. Delauné, la lettre par G. Leclère.", , ,"\\ $a Scale approximately 1:516,400.","\1 $a [Paris] : $b service hydrographique de la marine, $c 1916.",\\ $a 1 map ; $c on sheet 75 x 53 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,\\ $a Relief shown by hachures and spot heights. Depths shown by soundings. | \\ $a Includes 4 inset maps and 2 inset views.,\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Crozet Islands. | \0 $a Nautical charts $z Islands of the Indian Ocean. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762,\7 $a Nautical charts. $2 lcgft | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01752706,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5523.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21751/rec/215,\\ $a agslscn agsmap026582 $9 LOCAL
991012456338102124,20220715095037.0,aj#aanzn,151022s1964    fr dge    a  f  0   fre d,1\ $a a $b 516400 ǂd E0493700 ǂe E0522500 ǂf S0451500 ǂg S0465500,\\ $a (OCoLC)ocn926056298 | \\ $a (EXLNZ-01UWI_NETWORK)9911217166002121 | \\ $a (01UWI_ML)991012456338102124,\\ $a GZN $b eng $e rda $c GZN $d GZN, ,\\ $a GZNA, ,"00 $a Mers Australes Iles Crozet / $c d'après les travaux francais effectues de 1838 à 1962 ; service hydrographique de la marine ; gravé: le trait et la topographie par R. Delauné, la lettre par G. Leclère.", ,"\\ $a Juillet 1963, edition no. 4; corrigé 1964.","\\ $a Scale 1:516,400. ǂc (E 49°37ʹ00ʺ--E 52°25ʹ00ʺ/S 45°15ʹ00ʺ--S 46°55ʹ00ʺ).","\1 $a [Paris] : $b service hydrographique de la marine, $c [1964]",\\ $a 1 map ; $c on sheet 75 x 53 cm.,\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by hachures and spot heights. Depths shown by soundings. | \\ $a Includes correction information to 1964 in lower left margin, 3 inset maps and 3 inset views.",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Crozet Islands. | \0 $a Nautical charts $z Islands of the Indian Ocean. | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01034762,\7 $a Nautical charts. $2 lcgft | \7 $a Nautical charts. $2 fast $0 (OCoLC)fst01752706,1\ $a France. $b Service hydrographique de la marine.,1\ $a France. $b Service hydrographique. $t Chart ; $v no. 5523.,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/21754/rec/217,\\ $a agslscn agsmap026583 $9 LOCAL
